,Survived,Sex,Age,Ticket_category,Ticket_number,Is_with_familly,Fare_per_person,Pclass_1,Pclass_2,Pclass_3,SibSp_0,SibSp_1,SibSp_2,Parch_0,Parch_1,Parch_2,Embarked_C,Embarked_Q,Embarked_S
453,1,0,0.610454888162855,0,0.04428121987111179,1,0.20088493420483075,1,0,0,0,1,0,1,0,0,1,0,0
454,0,0,0.3278158951094034,1,0.007147206576343432,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
455,1,0,0.35913546117114853,0,0.8860810879382961,0,0.0356020762993103,0,0,1,1,0,0,1,0,0,1,0,0
456,0,0,0.8115104297562202,0,0.03427462323032425,0,0.11971366115487836,1,0,0,1,0,0,1,0,0,0,0,1
457,1,1,0.42965273568588025,0,0.04430912873598214,0,0.2338474482728768,1,0,0,0,1,0,1,0,0,0,0,1
458,1,1,0.6230208595124404,1,0.034330440960064955,0,0.04734438576746602,0,1,0,1,0,0,1,0,0,0,0,1
459,0,0,0.3278158951094034,0,0.9414421271629371,0,0.034944665685510634,0,0,1,1,0,0,1,0,0,0,1,0
460,1,0,0.5978889168132697,0,0.05062160653574872,0,0.11971366115487836,1,0,0,1,0,0,1,0,0,0,0,1
461,0,0,0.4219653179190751,0,0.9248135180392755,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
462,0,0,0.5853229454636844,0,0.28243771248794847,0,0.1735960811473754,1,0,0,1,0,0,1,0,0,0,0,1
463,0,0,0.5978889168132697,0,0.5946110519104887,0,0.05861685856924364,0,1,0,1,0,0,1,0,0,0,0,1
464,0,0,0.3278158951094034,1,0.007144669406809764,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
465,0,0,0.4722292033174164,1,0.7535117473227452,0,0.0317883733010129,0,0,1,1,0,0,1,0,0,0,0,1
466,0,0,0.38100913634967415,0,0.6085477241589283,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1
467,0,0,0.6984166876099522,0,0.28870959557517634,0,0.11971366115487836,1,0,0,1,0,0,1,0,0,0,0,1
468,0,0,0.3278158951094034,0,0.0918683716445933,0,0.034831940957492855,0,0,1,1,0,0,1,0,0,0,1,0
469,1,1,0.0041467705453631576,0,0.006764093976759528,1,0.0217088662958474,0,0,1,0,0,1,0,1,0,1,0,0
470,0,0,0.3278158951094034,0,0.821007763738773,0,0.032690171125155106,0,0,1,1,0,0,1,0,0,0,0,1
471,0,0,0.4722292033174164,0,0.799434211193992,0,0.03905911825815946,0,0,1,1,0,0,1,0,0,0,0,1
472,1,1,0.4093993465694898,1,0.08791546151113819,1,0.041708149366577206,0,1,0,0,1,0,0,0,1,0,0,1
473,1,1,0.2837396330736366,1,0.0013726087177145178,0,0.06218662525611058,0,1,0,1,0,0,1,0,0,1,0,0
474,0,1,0.2711736617240512,0,0.019163241487796218,0,0.04435718047499495,0,0,1,1,0,0,1,0,0,0,0,1
475,0,0,0.5134630075221647,0,0.2802684325366621,0,0.11723371713848728,1,0,0,1,0,0,1,0,0,0,0,1
476,0,0,0.4219653179190751,0,0.07872075912112447,1,0.04734438576746602,0,1,0,0,1,0,1,0,0,0,0,1
477,0,0,0.35913546117114853,0,0.00877860658649211,0,0.03176943554670591,0,0,1,0,1,0,1,0,0,0,0,1
478,0,0,0.2711736617240512,0,0.8881615669559041,0,0.033911205379043664,0,0,1,1,0,0,1,0,0,0,0,1
479,1,1,0.01985423473234481,0,0.7535117473227452,0,0.05540420382073702,0,0,1,1,0,0,0,1,0,0,0,1
480,0,0,0.10781603417944208,1,0.005439691480184706,1,0.035245264960224704,0,0,1,0,0,1,0,0,1,0,0,1
481,0,0,0.38100913634967415,0,0.608550261328462,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1
482,0,0,0.6230208595124404,1,0.009118587304003655,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
483,1,1,0.7863784870570495,0,0.010488658852184503,0,0.04322993319481719,0,0,1,1,0,0,1,0,0,0,0,1
484,1,0,0.3088715757728072,0,0.030362307809407827,1,0.2053375609615329,1,0,0,0,1,0,1,0,0,1,0,0
485,0,1,0.26803216888665493,0,0.010486121682650836,1,0.02870726831010302,0,0,1,0,0,1,0,1,0,0,0,1
486,1,1,0.4345312892686604,0,0.05059877200994571,1,0.20290451043199723,1,0,0,0,1,0,1,0,0,0,0,1
487,0,0,0.723548630309123,0,0.02986502258080885,0,0.13391697688511817,1,0,0,1,0,0,1,0,0,1,0,0
488,0,0,0.37170143252073384,1,0.04696047089866545,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
489,1,0,0.10781603417944208,1,0.09557771350281627,1,0.03584646350965284,0,0,1,0,1,0,0,1,0,0,0,1
490,0,0,0.3278158951094034,0,0.16568731922667074,0,0.0900296330765013,0,0,1,0,1,0,1,0,0,0,0,1
491,0,0,0.2586076903744659,1,0.7535117473227452,0,0.032690171125155106,0,0,1,1,0,0,1,0,0,0,0,1
492,0,0,0.685850716260367,0,0.288696909727508,0,0.137524168181687,1,0,0,1,0,0,1,0,0,0,0,1
493,0,0,0.8869062578537321,1,0.044677018318364035,0,0.2232138992295039,1,0,0,1,0,0,1,0,0,1,0,0
494,0,0,0.2586076903744659,1,0.11513675343786473,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
495,0,0,0.3278158951094034,0,0.006665144364946466,0,0.03259615870198828,0,0,1,1,0,0,1,0,0,1,0,0
496,1,1,0.6732847449107816,0,0.09374080276044046,0,0.17645184940697775,1,0,0,0,1,0,1,0,0,1,0,0
497,0,0,0.3278158951094034,1,0.015760897143147105,0,0.06808573572273684,0,0,1,1,0,0,1,0,0,0,0,1
498,0,1,0.3088715757728072,0,0.28868168671030603,1,0.1708343253109399,1,0,0,0,1,0,0,0,1,0,0,1
499,0,0,0.2963056044232219,0,0.8880981377175624,0,0.0351511773872392,0,0,1,1,0,0,1,0,0,0,0,1
500,0,0,0.20834380497612465,0,0.7994265996853911,0,0.03905911825815946,0,0,1,1,0,0,1,0,0,0,0,1
501,0,1,0.2586076903744659,0,0.9256761556807227,0,0.034944665685510634,0,0,1,1,0,0,1,0,0,0,1,0
502,0,1,0.26803216888665493,0,0.8395722332166236,0,0.03439997979972874,0,0,1,1,0,0,1,0,0,0,1,0
503,0,1,0.4596632319678311,0,0.010491196021718172,0,0.04322993319481719,0,0,1,1,0,0,1,0,0,0,0,1
504,1,1,0.19577783362653933,0,0.27947429847262395,0,0.13000918631383526,1,0,0,1,0,0,1,0,0,0,0,1
505,0,0,0.22090977632571,1,0.045055056578880606,1,0.24551445762271665,1,0,0,0,1,0,1,0,0,1,0,0
506,1,1,0.4093993465694898,0,0.0668797889074948,1,0.05861685856924364,0,1,0,1,0,0,0,0,1,0,0,1
507,1,0,0.5134630075221647,0,0.28270918962805097,0,0.11971366115487836,1,0,0,1,0,0,1,0,0,0,0,1
508,0,0,0.34656948982156316,1,0.010151215304206629,0,0.10156497994401638,0,0,1,1,0,0,1,0,0,0,0,1
509,1,0,0.32143754712239253,0,0.0040620084234028525,0,0.03639127822369533,0,0,1,1,0,0,1,0,0,0,0,1
510,1,0,0.35913546117114853,0,0.9708504592276856,0,0.034944665685510634,0,0,1,1,0,0,1,0,0,0,1,0
511,0,0,0.3278158951094034,1,0.7535117473227452,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
512,1,0,0.4470972606182458,1,0.04433196326178516,0,0.11853005151069172,1,0,0,1,0,0,1,0,0,0,0,1
513,1,1,0.6732847449107816,1,0.04466179530116203,0,0.26783395377023633,1,0,0,0,1,0,1,0,0,1,0,0
514,0,0,0.2963056044232219,0,0.8860024356827524,0,0.033798480651025885,0,0,1,1,0,0,1,0,0,0,0,1
515,0,0,0.5853229454636844,0,0.09379154615111382,0,0.15339941707788649,1,0,0,1,0,0,1,0,0,0,0,1
516,1,1,0.4219653179190751,1,0.0869234282234739,0,0.04734438576746602,0,1,0,1,0,0,1,0,0,0,0,1
517,0,0,0.3278158951094034,0,0.9415689856396205,0,0.03629736242172394,0,0,1,1,0,0,1,0,0,0,1,0
518,1,1,0.4470972606182458,0,0.5756203379509819,0,0.11723371713848728,0,1,0,0,1,0,1,0,0,0,0,1
519,0,0,0.39683337521990447,0,0.8860861622773635,0,0.0356020762993103,0,0,1,1,0,0,1,0,0,0,0,1
520,1,1,0.37170143252073384,0,0.03234637438473639,0,0.21079524139324154,1,0,0,1,0,0,1,0,0,0,0,1
521,0,0,0.2711736617240512,0,0.8861115339727001,0,0.0356020762993103,0,0,1,1,0,0,1,0,0,0,0,1
522,0,0,0.3278158951094034,0,0.006657532856345461,0,0.03257744639713733,0,0,1,1,0,0,1,0,0,1,0,0
523,1,1,0.5476250314149284,0,0.28254173643882885,1,0.13071379101376504,1,0,0,1,0,0,0,1,0,1,0,0
524,0,0,0.3278158951094034,0,0.006850357740904248,0,0.032596384151444315,0,0,1,1,0,0,1,0,0,1,0,0
525,0,0,0.5036441316913798,0,0.9317298421880551,0,0.034944665685510634,0,0,1,1,0,0,1,0,0,0,1,0
526,1,1,0.6230208595124404,1,0.036174963211041765,0,0.04734438576746602,0,1,0,1,0,0,1,0,0,0,0,1
527,0,0,0.5134630075221647,1,0.04435733495712184,0,1.0,1,0,0,1,0,0,1,0,0,0,0,1
528,0,0,0.4847951746670017,0,0.7535117473227452,0,0.03573373878163506,0,0,1,1,0,0,1,0,0,0,0,1
529,0,0,0.2837396330736366,0,0.07384178210788045,0,0.05185337488817707,0,1,0,0,0,1,0,1,0,0,0,1
530,1,1,0.01985423473234481,0,0.0668797889074948,1,0.05861685856924364,0,1,0,0,1,0,0,1,0,0,0,1
531,0,0,0.3278158951094034,0,0.006700664738417822,0,0.032596384151444315,0,0,1,1,0,0,1,0,0,1,0,0
532,0,0,0.20834380497612465,0,0.006824986045567565,0,0.032596384151444315,0,0,1,0,1,0,0,1,0,1,0,0
533,1,1,0.26803216888665493,0,0.006769168315826864,1,0.05040666572879693,0,0,1,1,0,0,0,0,1,1,0,0
534,0,1,0.37170143252073384,0,0.7994215253463237,0,0.03905911825815946,0,0,1,1,0,0,1,0,0,0,0,1
535,1,1,0.08268409148027142,1,0.03432536662099762,1,0.039453654806221684,0,1,0,1,0,0,0,0,1,0,0,1
536,0,0,0.5601910027645137,0,0.2868270157811945,0,0.11971366115487836,1,0,0,1,0,0,1,0,0,0,0,1
537,1,1,0.37170143252073384,1,0.04506266808748161,0,0.23993458358583672,1,0,0,1,0,0,1,0,0,1,0,0
538,0,0,0.3278158951094034,0,0.9247932206830061,0,0.06538034225031021,0,0,1,1,0,0,1,0,0,0,0,1
539,1,1,0.2711736617240512,0,0.03442431623281068,0,0.22319496147519693,1,0,0,1,0,0,0,0,1,1,0,0
540,1,1,0.4470972606182458,1,0.014550667275587357,1,0.16006911378524225,1,0,0,1,0,0,0,0,1,0,0,1
541,0,1,0.10781603417944208,0,0.88060587608464,1,0.020145519250034008,0,0,1,0,0,1,0,0,1,0,0,1
542,0,1,0.1329479768786127,0,0.88060587608464,1,0.020145519250034008,0,0,1,0,0,1,0,0,1,0,0,1
543,1,0,0.39683337521990447,0,0.007378089003907242,1,0.05861685856924364,0,1,0,0,1,0,1,0,0,0,0,1
544,0,0,0.6230208595124404,1,0.04506266808748161,0,0.23993458358583672,1,0,0,0,1,0,1,0,0,1,0,0
545,0,0,0.7989444584066349,0,0.0017582584868320902,0,0.11723371713848728,1,0,0,1,0,0,1,0,0,0,0,1
546,1,1,0.2334757476752953,0,0.007378089003907242,1,0.05861685856924364,0,1,0,0,1,0,1,0,0,0,0,1
547,1,0,0.38100913634967415,1,0.005444765819252043,0,0.06250586168585692,0,1,0,1,0,0,1,0,0,1,0,0
548,0,0,0.4093993465694898,0,0.9217308570558685,1,0.030849000567531426,0,0,1,0,1,0,0,1,0,0,0,1
549,1,0,0.09525006282985675,1,0.08401075759882276,0,0.08285267509306553,0,1,0,0,1,0,0,1,0,0,0,1
550,1,0,0.20834380497612465,0,0.044200030446034405,1,0.12499289834213488,1,0,0,1,0,0,0,0,1,1,0,0
551,0,0,0.33400351847197784,0,0.6199776729081038,0,0.11723371713848728,0,1,0,1,0,0,1,0,0,0,0,1
552,0,0,0.3278158951094034,0,0.8397498350839804,0,0.03530177762387095,0,0,1,1,0,0,1,0,0,0,1,0
553,1,0,0.2711736617240512,0,0.006647384178210788,0,0.03257744639713733,0,0,1,1,0,0,1,0,0,1,0,0
554,1,1,0.2711736617240512,0,0.8806134875932411,0,0.035057390413528414,0,0,1,1,0,0,1,0,0,0,0,1
555,0,0,0.7738125157074642,0,0.2887476531181814,0,0.11971366115487836,1,0,0,1,0,0,1,0,0,0,0,1
556,1,1,0.5978889168132697,0,0.02982442786827016,0,0.17855596918015756,1,0,0,0,1,0,1,0,0,1,0,0
557,0,0,0.5134630075221647,1,0.04505251940934694,0,0.2564769374224454,1,0,0,1,0,0,1,0,0,1,0,0
558,1,1,0.4847951746670017,0,0.28013649972091137,1,0.11971366115487836,1,0,0,0,1,0,0,1,0,0,0,1
559,1,1,0.4470972606182458,0,0.876774750088801,0,0.07845641070037225,0,0,1,0,1,0,1,0,0,0,0,1
560,0,0,0.3278158951094034,0,0.9454051859745269,0,0.034944665685510634,0,0,1,1,0,0,1,0,0,0,1,0
561,0,0,0.49736114601658704,0,0.8861089968031665,0,0.0356020762993103,0,0,1,1,0,0,1,0,0,0,0,1
562,0,0,0.34656948982156316,0,0.5546988379763537,0,0.06087135312959917,0,1,0,1,0,0,1,0,0,0,0,1
563,0,0,0.3278158951094034,1,0.9947785050997109,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
564,0,1,0.26803216888665493,1,0.9947911909473792,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
565,0,0,0.2963056044232219,1,0.12399401227990055,0,0.05444604363258592,0,0,1,0,0,1,1,0,0,0,0,1
566,0,0,0.2334757476752953,0,0.8859922870046177,0,0.0356020762993103,0,0,1,1,0,0,1,0,0,0,0,1
567,0,1,0.35913546117114853,0,0.8877784543563202,1,0.02375673642974634,0,0,1,1,0,0,0,0,1,0,0,1
568,0,0,0.3278158951094034,0,0.006814837367432892,0,0.032596384151444315,0,0,1,1,0,0,1,0,0,1,0,0
569,1,0,0.39683337521990447,0,0.8890673364794236,0,0.03541450235188872,0,0,1,1,0,0,1,0,0,0,0,1
570,1,0,0.7738125157074642,1,0.0019079514893185164,0,0.04734438576746602,0,1,0,1,0,0,1,0,0,0,0,1
571,1,1,0.6607187735611963,0,0.029859948241741516,0,0.23211915274290826,1,0,0,0,0,1,1,0,0,0,0,1
572,1,0,0.4470972606182458,1,0.04433450043131883,0,0.11898095042276281,1,0,0,1,0,0,1,0,0,0,0,1
573,1,1,0.26803216888665493,0,0.03631197036585985,0,0.034944665685510634,0,0,1,1,0,0,1,0,0,0,1,0
574,0,0,0.19577783362653933,1,0.05223778352869539,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
575,0,0,0.2334757476752953,0,0.9097909372304258,0,0.032690171125155106,0,0,1,1,0,0,1,0,0,0,0,1
576,1,1,0.4219653179190751,0,0.6187649058710103,0,0.05861685856924364,0,1,0,1,0,0,1,0,0,0,0,1
577,1,1,0.4847951746670017,0,0.03426954889125692,1,0.12602624592387382,1,0,0,0,1,0,1,0,0,0,0,1
578,0,1,0.26803216888665493,0,0.006822448876033897,0,0.06519231740397656,0,0,1,0,1,0,1,0,0,1,0,0
579,1,0,0.39683337521990447,1,0.7535117473227452,0,0.03573373878163506,0,0,1,1,0,0,1,0,0,0,0,1
580,1,1,0.3088715757728072,0,0.6033110062414371,0,0.1352696736213315,0,1,0,0,1,0,0,1,0,0,0,1
581,1,1,0.4847951746670017,0,0.044200030446034405,1,0.12499289834213488,1,0,0,0,1,0,0,1,0,1,0,0
582,0,0,0.6732847449107816,0,0.07206322626477901,0,0.05861685856924364,0,1,0,1,0,0,1,0,0,0,0,1
583,0,0,0.4470972606182458,0,0.033107525244836865,0,0.18092318846853087,1,0,0,1,0,0,1,0,0,1,0,0
584,0,0,0.3278158951094034,0,0.008654285279342366,0,0.03928456771419502,0,0,1,1,0,0,1,0,0,1,0,0
585,1,1,0.22090977632571,0,0.28013649972091137,1,0.11971366115487836,1,0,0,1,0,0,0,0,1,0,0,1
586,0,0,0.5853229454636844,0,0.6027426802658954,0,0.06763483681066575,0,1,0,1,0,0,1,0,0,0,0,1
587,1,0,0.7486805730082936,0,0.03442177906327701,0,0.35711193836031513,1,0,0,0,1,0,0,1,0,1,0,0
588,0,0,0.2711736617240512,0,0.03798903942761456,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
589,0,0,0.3278158951094034,1,0.008207743441416756,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
590,0,0,0.4345312892686604,1,0.7535117473227452,0,0.03212654748506623,0,0,1,1,0,0,1,0,0,0,0,1
591,1,1,0.648152802211611,0,0.09374080276044046,0,0.17645184940697775,1,0,0,0,1,0,1,0,0,1,0,0
592,0,0,0.5853229454636844,1,0.009900035520373471,0,0.032690171125155106,0,0,1,1,0,0,1,0,0,0,0,1
593,0,1,0.26803216888665493,0,0.92568123001979,0,0.034944665685510634,0,0,1,1,0,0,0,0,1,0,1,0
594,0,0,0.4596632319678311,1,0.07367179174912468,0,0.11723371713848728,0,1,0,0,1,0,1,0,0,0,0,1
595,0,0,0.4470972606182458,0,0.8772847211650683,1,0.03629736242172394,0,0,1,0,1,0,0,1,0,0,0,1
596,1,1,0.35565434748646607,0,0.6310625666007003,0,0.049598880327821546,0,1,0,1,0,0,1,0,0,0,0,1
597,0,0,0.610454888162855,1,0.0,1,0.0,0,0,1,1,0,0,1,0,0,0,0,1
598,0,0,0.3278158951094034,0,0.006759019637692191,0,0.03257744639713733,0,0,1,1,0,0,1,0,0,1,0,0
599,1,0,0.610454888162855,1,0.044362409296189176,0,0.12834657172539174,1,0,0,0,1,0,1,0,0,1,0,0
600,1,1,0.2963056044232219,0,0.6186811792763993,1,0.06087135312959917,0,1,0,0,0,1,0,1,0,0,0,1
601,0,0,0.3278158951094034,0,0.8860151215304207,0,0.0356020762993103,0,0,1,1,0,0,1,0,0,0,0,1
602,0,0,0.5134630075221647,0,0.28871974425331104,0,0.19118113871814849,1,0,0,1,0,0,1,0,0,0,0,1
603,0,0,0.5476250314149284,0,0.9248262038869438,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
604,1,0,0.4345312892686604,0,0.2827066524585173,0,0.11971366115487836,1,0,0,1,0,0,1,0,0,1,0,0
605,0,0,0.4470972606182458,0,0.8877809915258539,0,0.07011478082705683,0,0,1,0,1,0,1,0,0,0,0,1
606,0,0,0.37170143252073384,0,0.8860963109554981,0,0.0356020762993103,0,0,1,1,0,0,1,0,0,0,0,1
607,1,0,0.33400351847197784,0,0.2887400416095804,0,0.137524168181687,1,0,0,1,0,0,1,0,0,0,0,1
608,1,1,0.2711736617240512,1,0.005386410919977673,1,0.06249338681595629,0,1,0,0,1,0,0,0,1,1,0,0
609,1,1,0.49736114601658704,1,0.044608514740954994,0,0.23065358097903982,1,0,0,1,0,0,1,0,0,0,0,1
610,0,1,0.4847951746670017,0,0.88060587608464,1,0.020145519250034008,0,0,1,0,1,0,0,0,1,0,0,1
611,0,0,0.3278158951094034,1,0.7535117473227452,0,0.0317883733010129,0,0,1,1,0,0,1,0,0,0,0,1
612,1,1,0.26803216888665493,0,0.9317247678489877,1,0.034944665685510634,0,0,1,0,1,0,1,0,0,0,1,0
613,0,0,0.3278158951094034,0,0.9397092403714417,0,0.034944665685510634,0,0,1,1,0,0,1,0,0,0,1,0
614,0,0,0.4345312892686604,0,0.9248287410564775,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
615,1,1,0.2963056044232219,0,0.5603212056629624,1,0.14654214642310912,0,1,0,0,1,0,0,0,1,0,0,1
616,0,0,0.4219653179190751,0,0.8806008017455728,1,0.03246472166911955,0,0,1,0,1,0,0,1,0,0,0,1
617,0,1,0.32143754712239253,1,0.008463997564317248,1,0.036297362421723954,0,0,1,0,1,0,1,0,0,0,0,1
618,1,1,0.04498617743151546,0,0.5838940478002741,1,0.08792528785386547,0,1,0,0,0,1,0,1,0,0,0,1
619,0,0,0.32143754712239253,0,0.07872329629065815,0,0.04734438576746602,0,1,0,1,0,0,1,0,0,0,0,1
620,0,0,0.33400351847197784,0,0.00674633379002385,1,0.03258691527429083,0,0,1,0,1,0,1,0,0,1,0,0
621,1,0,0.5224930887157577,0,0.029819353529202824,0,0.23696631604767263,1,0,0,0,1,0,1,0,0,0,0,1
622,1,0,0.24604171902488062,0,0.006731110772821841,1,0.035489577020748564,0,0,1,0,1,0,0,1,0,1,0,0
623,0,0,0.2586076903744659,0,0.8880829147003604,0,0.03541450235188872,0,0,1,1,0,0,1,0,0,0,0,1
624,0,0,0.2586076903744659,0,0.13862079464149796,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
625,0,0,0.7612465443578789,0,0.09378139747297916,0,0.14573413557267767,1,0,0,1,0,0,1,0,0,0,0,1
626,0,0,0.7109826589595376,0,0.5569924392347897,0,0.05568601564078146,0,1,0,1,0,0,1,0,0,0,1,0
627,1,1,0.2586076903744659,0,0.034256863043588576,0,0.11717104218970939,1,0,0,1,0,0,1,0,0,0,0,1
628,0,0,0.32143754712239253,0,0.8860404932257574,0,0.0356020762993103,0,0,1,1,0,0,1,0,0,0,0,1
629,0,0,0.3278158951094034,0,0.8497285228598975,0,0.034869365567194756,0,0,1,1,0,0,1,0,0,0,1,0
630,1,0,1.0,0,0.06861013852945655,0,0.1352696736213315,1,0,0,1,0,0,1,0,0,0,0,1
631,0,0,0.6355868308620256,0,0.8822829451463947,0,0.031807311055319885,0,0,1,1,0,0,1,0,0,0,0,1
632,1,0,0.39683337521990447,0,0.03352615821789212,0,0.137524168181687,1,0,0,1,0,0,1,0,0,1,0,0
633,0,0,0.5134630075221647,0,0.2842949205865936,0,0.0,1,0,0,1,0,0,1,0,0,0,0,1
634,0,1,0.10781603417944208,0,0.880621099101842,1,0.020966799411306376,0,0,1,0,0,1,0,0,1,0,0,1
635,1,1,0.34656948982156316,0,0.6030040087278632,0,0.05861685856924364,0,1,0,1,0,0,1,0,0,0,0,1
636,0,0,0.39683337521990447,1,0.7535117473227452,0,0.03573373878163506,0,0,1,1,0,0,1,0,0,0,0,1
637,0,0,0.38426740387031916,1,0.08098898868422388,1,0.039453654806221684,0,1,0,0,1,0,0,1,0,0,0,1
638,0,1,0.5099271173661725,0,0.7535117473227452,1,0.029825084288036628,0,0,1,1,0,0,0,0,1,0,0,1
639,0,0,0.3278158951094034,0,0.9554067082762471,1,0.036297362421723954,0,0,1,0,1,0,1,0,0,0,0,1
640,0,0,0.24604171902488062,0,0.8881361952605674,0,0.03541450235188872,0,0,1,1,0,0,1,0,0,0,0,1
641,1,1,0.2963056044232219,1,0.044342111939919826,0,0.15623647303263785,1,0,0,1,0,0,1,0,0,1,0,0
642,0,1,0.01985423473234481,0,0.880621099101842,1,0.020966799411306376,0,0,1,0,0,1,0,0,1,0,0,1
643,1,0,0.3278158951094034,0,0.0040620084234028525,0,0.03639127822369533,0,0,1,1,0,0,1,0,0,0,0,1
644,1,1,0.0041467705453631576,0,0.006764093976759528,1,0.0217088662958474,0,0,1,0,0,1,0,1,0,1,0,0
645,1,0,0.5978889168132697,1,0.04458314304561831,1,0.1153237093469541,1,0,0,0,1,0,1,0,0,1,0,0
646,0,0,0.2334757476752953,0,0.8860582534124931,0,0.0356020762993103,0,0,1,1,0,0,1,0,0,0,0,1
647,1,0,0.6984166876099522,0,0.03352362104835845,0,0.16006911378524225,1,0,0,1,0,0,1,0,0,1,0,0
648,0,0,0.3278158951094034,1,0.0019054143197848481,0,0.03404286786136842,0,0,1,1,0,0,1,0,0,0,0,1
649,1,1,0.2837396330736366,1,0.005871010300908307,0,0.03404286786136842,0,0,1,1,0,0,1,0,0,0,0,1
650,0,0,0.3278158951094034,0,0.8860328817171564,0,0.0356020762993103,0,0,1,1,0,0,1,0,0,0,0,1
651,1,1,0.22090977632571,0,0.5884178210788046,1,0.05185337488817707,0,1,0,1,0,0,0,1,0,0,0,1
652,0,0,0.2586076903744659,0,0.021502511797838332,0,0.038025657951692486,0,0,1,1,0,0,1,0,0,0,0,1
653,1,1,0.26803216888665493,0,0.8395976049119603,0,0.03530177762387095,0,0,1,1,0,0,1,0,0,0,1,0
654,0,1,0.22090977632571,0,0.9266402801035166,0,0.030435676564799584,0,0,1,1,0,0,1,0,0,0,1,0
655,0,0,0.2963056044232219,1,0.03775054549144974,1,0.06628214007445242,0,1,0,0,0,1,1,0,0,0,0,1
656,0,0,0.3278158951094034,0,0.8860379560562237,0,0.0356020762993103,0,0,1,1,0,0,1,0,0,0,0,1
657,0,1,0.39683337521990447,0,0.9256837671893237,1,0.034944665685510634,0,0,1,0,1,0,0,1,0,0,1,0
658,0,0,0.2837396330736366,0,0.0754833307961638,0,0.05861685856924364,0,1,0,1,0,0,1,0,0,0,0,1
659,0,0,0.723548630309123,0,0.08949358096107983,1,0.17025191421618138,1,0,0,1,0,0,0,0,1,1,0,0
660,1,0,0.6230208595124404,1,0.04468209265743137,1,0.3013131979915159,1,0,0,0,0,1,1,0,0,0,0,1
661,0,0,0.49736114601658704,0,0.0066549956868117936,0,0.03257744639713733,0,0,1,1,0,0,1,0,0,1,0,0
662,0,0,0.5853229454636844,0,0.01453036991931801,0,0.11537375912619396,1,0,0,1,0,0,1,0,0,0,0,1
663,0,0,0.4470972606182458,0,0.8860049728522861,0,0.033798480651025885,0,0,1,1,0,0,1,0,0,0,0,1
664,1,0,0.24604171902488062,1,0.7535117473227452,0,0.03573373878163506,0,0,1,0,1,0,1,0,0,0,0,1
665,0,0,0.39683337521990447,1,0.03775054549144974,1,0.06628214007445242,0,1,0,0,0,1,1,0,0,0,0,1
666,0,0,0.3088715757728072,0,0.5954381691784646,0,0.05861685856924364,0,1,0,1,0,0,1,0,0,0,0,1
667,0,0,0.3278158951094034,0,0.7941163038514234,0,0.035057390413528414,0,0,1,1,0,0,1,0,0,0,0,1
668,0,0,0.5350590600653431,1,0.008971431471050896,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
669,1,1,0.42965273568588025,0,0.050733241995230126,1,0.11723371713848728,1,0,0,0,1,0,1,0,0,0,0,1
670,1,1,0.49736114601658704,0,0.07548079362663014,1,0.08792528785386547,0,1,0,0,1,0,0,1,0,0,0,1
671,0,0,0.38426740387031916,1,0.03234891155427006,0,0.23446743427697456,1,0,0,0,1,0,1,0,0,0,0,1
672,0,0,0.8743402865041467,1,0.06236362713756534,0,0.04734438576746602,0,1,0,1,0,0,1,0,0,0,0,1
673,1,0,0.38426740387031916,0,0.619754401989141,0,0.05861685856924364,0,1,0,1,0,0,1,0,0,0,0,1
674,0,0,0.38100913634967415,0,0.6085553356675294,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1
675,0,0,0.22090977632571,0,0.8877860658649211,0,0.035057390413528414,0,0,1,1,0,0,1,0,0,0,0,1
676,0,0,0.30258859009801453,0,0.869807682549348,0,0.036297362421723954,0,0,1,1,0,0,1,0,0,0,0,1
677,1,1,0.22090977632571,0,0.010498807530319176,0,0.04437611822930193,0,0,1,1,0,0,1,0,0,0,0,1
678,0,1,0.5350590600653431,1,0.005439691480184706,1,0.035245264960224704,0,0,1,0,1,0,0,0,1,0,0,1
679,1,0,0.4470972606182458,1,0.0450474450702796,0,0.7700289296741984,1,0,0,1,0,0,0,1,0,1,0,0
680,0,1,0.26803216888665493,0,0.8396381996244989,0,0.03669189896978616,0,0,1,1,0,0,1,0,0,0,1,0
